"Año","Mes","Comunidad autónoma","Provincia","Instalaciones acumuladas","Desinstalaciones acumuladas","Dispositivos activos"
"Año 2018","Diciembre","Andalucía","Córdoba","171.0","147.0","24.0"
"Año 2018","Diciembre","Andalucía","Granada","215.0","181.0","34.0"
"Año 2018","Diciembre","Andalucía","Huelva","59.0","46.0","13.0"
"Año 2018","Diciembre","Andalucía","Jaén","230.0","168.0","62.0"
"Año 2018","Diciembre","Andalucía","Málaga","328.0","270.0","58.0"
"Año 2018","Diciembre","Andalucía","Sevilla","203.0","170.0","33.0"
"Año 2018","Diciembre","Aragón","Huesca","12.0","9.0","3.0"
"Año 2018","Diciembre","Aragón","Teruel","26.0","22.0","4.0"
"Año 2018","Diciembre","Aragón","Zaragoza","104.0","84.0","20.0"
"Año 2018","Diciembre","Principado de Asturias","Asturias","134.0","120.0","14.0"
"Año 2018","Diciembre","Illes Balears","Illes Balears","90.0","76.0","14.0"
"Año 2018","Diciembre","Canarias","Las Palmas","119.0","93.0","26.0"
"Año 2018","Diciembre","Canarias","Santa Cruz de Tenerife","174.0","147.0","27.0"
"Año 2018","Diciembre","Cantabria","Cantabria","145.0","131.0","14.0"
"Año 2018","Diciembre","Castilla y León","Ávila","24.0","16.0","8.0"
"Año 2018","Diciembre","Castilla y León","Burgos","9.0","8.0","1.0"
"Año 2018","Diciembre","Castilla y León","León","52.0","36.0","16.0"
"Año 2018","Diciembre","Castilla y León","Palencia","34.0","26.0","8.0"
"Año 2018","Diciembre","Castilla y León","Salamanca","23.0","15.0","8.0"
"Año 2018","Diciembre","Castilla y León","Segovia","47.0","35.0","12.0"
"Año 2018","Diciembre","Castilla y León","Soria","45.0","36.0","9.0"
"Año 2018","Diciembre","Castilla y León","Valladolid","14.0","13.0","1.0"
"Año 2018","Diciembre","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2018","Diciembre","Castilla-La Mancha","Albacete","24.0","16.0","8.0"
"Año 2018","Diciembre","Castilla-La Mancha","Ciudad Real","108.0","77.0","31.0"
"Año 2018","Diciembre","Castilla-La Mancha","Cuenca","4.0","2.0","2.0"
"Año 2018","Diciembre","Castilla-La Mancha","Guadalajara","60.0","44.0","16.0"
"Año 2018","Diciembre","Castilla-La Mancha","Toledo","85.0","63.0","22.0"
"Año 2018","Diciembre","Cataluña","Barcelona","141.0","109.0","32.0"
"Año 2018","Diciembre","Cataluña","Girona","29.0","24.0","5.0"
"Año 2018","Diciembre","Cataluña","Lleida","18.0","16.0","2.0"
"Año 2018","Diciembre","Cataluña","Tarragona","78.0","65.0","13.0"
"Año 2018","Diciembre","Comunitat Valenciana","Alicante/Alacant","213.0","174.0","39.0"
"Año 2018","Diciembre","Comunitat Valenciana","Castellón/Castelló","51.0","36.0","15.0"
"Año 2018","Diciembre","Comunitat Valenciana","Valencia/València","441.0","344.0","97.0"
"Año 2018","Diciembre","Extremadura","Badajoz","41.0","34.0","7.0"
"Año 2018","Diciembre","Extremadura","Cáceres","26.0","20.0","6.0"
"Año 2018","Diciembre","Galicia","A Coruña","43.0","33.0","10.0"
"Año 2018","Diciembre","Galicia","Lugo","19.0","15.0","4.0"
"Año 2018","Diciembre","Galicia","Ourense","23.0","20.0","3.0"
"Año 2018","Diciembre","Galicia","Pontevedra","77.0","56.0","21.0"
"Año 2018","Diciembre","Comunidad de Madrid","Madrid","1528.0","1300.0","228.0"
"Año 2018","Diciembre","Región de Murcia","Murcia","123.0","83.0","40.0"
"Año 2018","Diciembre","Comunidad Foral de Navarra","Navarra","55.0","36.0","19.0"
"Año 2018","Diciembre","País Vasco","Araba/Álava","13.0","12.0","1.0"
"Año 2018","Diciembre","País Vasco","Bizkaia","209.0","185.0","24.0"
"Año 2018","Diciembre","País Vasco","Gipuzkoa","47.0","44.0","3.0"
"Año 2018","Diciembre","La Rioja","La Rioja","19.0","15.0","4.0"
"Año 2018","Diciembre","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2018","Diciembre","Melilla","Melilla","0.0","0.0","0.0"
"Año 2019","Enero","Andalucía","Almería","236.0","145.0","91.0"
"Año 2019","Enero","Andalucía","Cádiz","157.0","131.0","26.0"
"Año 2019","Enero","Andalucía","Córdoba","175.0","153.0","22.0"
"Año 2019","Enero","Andalucía","Granada","216.0","182.0","34.0"
"Año 2019","Enero","Andalucía","Huelva","60.0","46.0","14.0"
"Año 2019","Enero","Andalucía","Jaén","233.0","172.0","61.0"
"Año 2019","Enero","Andalucía","Málaga","332.0","276.0","56.0"
"Año 2019","Enero","Andalucía","Sevilla","203.0","171.0","32.0"
"Año 2019","Enero","Aragón","Huesca","12.0","9.0","3.0"
"Año 2019","Enero","Aragón","Teruel","26.0","22.0","4.0"
"Año 2019","Enero","Aragón","Zaragoza","106.0","84.0","22.0"
"Año 2019","Enero","Principado de Asturias","Asturias","138.0","122.0","16.0"
"Año 2019","Enero","Illes Balears","Illes Balears","91.0","77.0","14.0"
"Año 2019","Enero","Canarias","Las Palmas","125.0","94.0","31.0"
"Año 2019","Enero","Canarias","Santa Cruz de Tenerife","176.0","152.0","24.0"
"Año 2019","Enero","Cantabria","Cantabria","147.0","134.0","13.0"
"Año 2019","Enero","Castilla y León","Ávila","24.0","16.0","8.0"
"Año 2019","Enero","Castilla y León","Burgos","9.0","8.0","1.0"
"Año 2019","Enero","Castilla y León","León","52.0","38.0","14.0"
"Año 2019","Enero","Castilla y León","Palencia","35.0","27.0","8.0"
"Año 2019","Enero","Castilla y León","Salamanca","23.0","15.0","8.0"
"Año 2019","Enero","Castilla y León","Segovia","48.0","36.0","12.0"
"Año 2019","Enero","Castilla y León","Soria","45.0","36.0","9.0"
"Año 2019","Enero","Castilla y León","Valladolid","14.0","13.0","1.0"
"Año 2019","Enero","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2019","Enero","Castilla-La Mancha","Albacete","25.0","17.0","8.0"
"Año 2019","Enero","Castilla-La Mancha","Ciudad Real","110.0","79.0","31.0"
"Año 2019","Enero","Castilla-La Mancha","Cuenca","4.0","2.0","2.0"
"Año 2019","Enero","Castilla-La Mancha","Guadalajara","60.0","44.0","16.0"
"Año 2019","Enero","Castilla-La Mancha","Toledo","93.0","64.0","29.0"
"Año 2019","Enero","Cataluña","Barcelona","142.0","109.0","33.0"
"Año 2019","Enero","Cataluña","Girona","29.0","24.0","5.0"
"Año 2019","Enero","Cataluña","Lleida","18.0","16.0","2.0"
"Año 2019","Enero","Cataluña","Tarragona","78.0","66.0","12.0"
"Año 2019","Enero","Comunitat Valenciana","Alicante/Alacant","217.0","177.0","40.0"
"Año 2019","Enero","Comunitat Valenciana","Castellón/Castelló","54.0","38.0","16.0"
"Año 2019","Enero","Comunitat Valenciana","Valencia/València","448.0","349.0","99.0"
"Año 2019","Enero","Extremadura","Badajoz","41.0","34.0","7.0"
"Año 2019","Enero","Extremadura","Cáceres","26.0","20.0","6.0"
"Año 2019","Enero","Galicia","A Coruña","43.0","35.0","8.0"
"Año 2019","Enero","Galicia","Lugo","19.0","15.0","4.0"
"Año 2019","Enero","Galicia","Ourense","23.0","20.0","3.0"
"Año 2019","Enero","Galicia","Pontevedra","79.0","57.0","22.0"
"Año 2019","Enero","Comunidad de Madrid","Madrid","1546.0","1320.0","226.0"
"Año 2019","Enero","Región de Murcia","Murcia","124.0","85.0","39.0"
"Año 2019","Enero","Comunidad Foral de Navarra","Navarra","55.0","36.0","19.0"
"Año 2019","Enero","País Vasco","Araba/Álava","13.0","12.0","1.0"
"Año 2019","Enero","País Vasco","Bizkaia","210.0","185.0","25.0"
"Año 2019","Enero","País Vasco","Gipuzkoa","48.0","44.0","4.0"
"Año 2019","Enero","La Rioja","La Rioja","19.0","15.0","4.0"
"Año 2019","Enero","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2019","Enero","Melilla","Melilla","0.0","0.0","0.0"
"Año 2019","Febrero","Andalucía","Almería","246.0","150.0","96.0"
"Año 2019","Febrero","Andalucía","Cádiz","165.0","136.0","29.0"
"Año 2019","Febrero","Andalucía","Córdoba","177.0","154.0","23.0"
"Año 2019","Febrero","Andalucía","Granada","218.0","183.0","35.0"
"Año 2019","Febrero","Andalucía","Huelva","61.0","47.0","14.0"
"Año 2019","Febrero","Andalucía","Jaén","236.0","175.0","61.0"
"Año 2019","Febrero","Andalucía","Málaga","332.0","279.0","53.0"
"Año 2019","Febrero","Andalucía","Sevilla","203.0","173.0","30.0"
"Año 2019","Febrero","Aragón","Huesca","12.0","9.0","3.0"
"Año 2019","Febrero","Aragón","Teruel","26.0","22.0","4.0"
"Año 2019","Febrero","Aragón","Zaragoza","106.0","85.0","21.0"
"Año 2019","Febrero","Principado de Asturias","Asturias","143.0","126.0","17.0"
"Año 2019","Febrero","Illes Balears","Illes Balears","93.0","79.0","14.0"
"Año 2019","Febrero","Canarias","Las Palmas","129.0","97.0","32.0"
"Año 2019","Febrero","Canarias","Santa Cruz de Tenerife","178.0","153.0","25.0"
"Año 2019","Febrero","Cantabria","Cantabria","148.0","135.0","13.0"
"Año 2019","Febrero","Castilla y León","Ávila","24.0","18.0","6.0"
"Año 2019","Febrero","Castilla y León","Burgos","10.0","8.0","2.0"
"Año 2019","Febrero","Castilla y León","León","52.0","38.0","14.0"
"Año 2019","Febrero","Castilla y León","Palencia","35.0","27.0","8.0"
"Año 2019","Febrero","Castilla y León","Salamanca","23.0","16.0","7.0"
"Año 2019","Febrero","Castilla y León","Segovia","49.0","36.0","13.0"
"Año 2019","Febrero","Castilla y León","Soria","46.0","37.0","9.0"
"Año 2019","Febrero","Castilla y León","Valladolid","14.0","13.0","1.0"
"Año 2019","Febrero","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2019","Febrero","Castilla-La Mancha","Albacete","26.0","17.0","9.0"
"Año 2019","Febrero","Castilla-La Mancha","Ciudad Real","111.0","79.0","32.0"
"Año 2019","Febrero","Castilla-La Mancha","Cuenca","4.0","3.0","1.0"
"Año 2019","Febrero","Castilla-La Mancha","Guadalajara","60.0","45.0","15.0"
"Año 2019","Febrero","Castilla-La Mancha","Toledo","93.0","65.0","28.0"
"Año 2019","Febrero","Cataluña","Barcelona","144.0","110.0","34.0"
"Año 2019","Febrero","Cataluña","Girona","29.0","24.0","5.0"
"Año 2019","Febrero","Cataluña","Lleida","18.0","17.0","1.0"
"Año 2019","Febrero","Cataluña","Tarragona","80.0","68.0","12.0"
"Año 2019","Febrero","Comunitat Valenciana","Alicante/Alacant","219.0","180.0","39.0"
"Año 2019","Febrero","Comunitat Valenciana","Castellón/Castelló","56.0","39.0","17.0"
"Año 2019","Febrero","Comunitat Valenciana","Valencia/València","463.0","358.0","105.0"
"Año 2019","Febrero","Extremadura","Badajoz","41.0","34.0","7.0"
"Año 2019","Febrero","Extremadura","Cáceres","26.0","20.0","6.0"
"Año 2019","Febrero","Galicia","A Coruña","43.0","35.0","8.0"
"Año 2019","Febrero","Galicia","Lugo","19.0","16.0","3.0"
"Año 2019","Febrero","Galicia","Ourense","25.0","20.0","5.0"
"Año 2019","Febrero","Galicia","Pontevedra","79.0","58.0","21.0"
"Año 2019","Febrero","Comunidad de Madrid","Madrid","1563.0","1338.0","225.0"
"Año 2019","Febrero","Región de Murcia","Murcia","125.0","87.0","38.0"
"Año 2019","Febrero","Comunidad Foral de Navarra","Navarra","57.0","37.0","20.0"
"Año 2019","Febrero","País Vasco","Araba/Álava","13.0","12.0","1.0"
"Año 2019","Febrero","País Vasco","Bizkaia","213.0","188.0","25.0"
"Año 2019","Febrero","País Vasco","Gipuzkoa","48.0","44.0","4.0"
"Año 2019","Febrero","La Rioja","La Rioja","19.0","15.0","4.0"
"Año 2019","Febrero","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2019","Febrero","Melilla","Melilla","0.0","0.0","0.0"
"Año 2019","Marzo","Andalucía","Almería","251.0","157.0","94.0"
"Año 2019","Marzo","Andalucía","Cádiz","173.0","141.0","32.0"
"Año 2019","Marzo","Andalucía","Córdoba","177.0","154.0","23.0"
"Año 2019","Marzo","Andalucía","Granada","222.0","187.0","35.0"
"Año 2019","Marzo","Andalucía","Huelva","62.0","48.0","14.0"
"Año 2019","Marzo","Andalucía","Jaén","246.0","183.0","63.0"
"Año 2019","Marzo","Andalucía","Málaga","334.0","284.0","50.0"
"Año 2019","Marzo","Andalucía","Sevilla","205.0","174.0","31.0"
"Año 2019","Marzo","Aragón","Huesca","13.0","10.0","3.0"
"Año 2019","Marzo","Aragón","Teruel","26.0","22.0","4.0"
"Año 2019","Marzo","Aragón","Zaragoza","106.0","85.0","21.0"
"Año 2019","Marzo","Principado de Asturias","Asturias","146.0","129.0","17.0"
"Año 2019","Marzo","Illes Balears","Illes Balears","93.0","79.0","14.0"
"Año 2019","Marzo","Canarias","Las Palmas","131.0","97.0","34.0"
"Año 2019","Marzo","Canarias","Santa Cruz de Tenerife","182.0","154.0","28.0"
"Año 2019","Marzo","Cantabria","Cantabria","152.0","138.0","14.0"
"Año 2019","Marzo","Castilla y León","Ávila","25.0","18.0","7.0"
"Año 2019","Marzo","Castilla y León","Burgos","11.0","8.0","3.0"
"Año 2019","Marzo","Castilla y León","León","53.0","40.0","13.0"
"Año 2019","Marzo","Castilla y León","Palencia","36.0","28.0","8.0"
"Año 2019","Marzo","Castilla y León","Salamanca","23.0","17.0","6.0"
"Año 2019","Marzo","Castilla y León","Segovia","49.0","36.0","13.0"
"Año 2019","Marzo","Castilla y León","Soria","47.0","37.0","10.0"
"Año 2019","Marzo","Castilla y León","Valladolid","14.0","13.0","1.0"
"Año 2019","Marzo","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2019","Marzo","Castilla-La Mancha","Albacete","29.0","19.0","10.0"
"Año 2019","Marzo","Castilla-La Mancha","Ciudad Real","112.0","81.0","31.0"
"Año 2019","Marzo","Castilla-La Mancha","Cuenca","4.0","3.0","1.0"
"Año 2019","Marzo","Castilla-La Mancha","Guadalajara","61.0","45.0","16.0"
"Año 2019","Marzo","Castilla-La Mancha","Toledo","94.0","66.0","28.0"
"Año 2019","Marzo","Cataluña","Barcelona","146.0","114.0","32.0"
"Año 2019","Marzo","Cataluña","Girona","33.0","25.0","8.0"
"Año 2019","Marzo","Cataluña","Lleida","18.0","17.0","1.0"
"Año 2019","Marzo","Cataluña","Tarragona","83.0","69.0","14.0"
"Año 2019","Marzo","Comunitat Valenciana","Alicante/Alacant","222.0","183.0","39.0"
"Año 2019","Marzo","Comunitat Valenciana","Castellón/Castelló","57.0","41.0","16.0"
"Año 2019","Marzo","Comunitat Valenciana","Valencia/València","475.0","363.0","112.0"
"Año 2019","Marzo","Extremadura","Badajoz","41.0","34.0","7.0"
"Año 2019","Marzo","Extremadura","Cáceres","27.0","20.0","7.0"
"Año 2019","Marzo","Galicia","A Coruña","43.0","35.0","8.0"
"Año 2019","Marzo","Galicia","Lugo","20.0","16.0","4.0"
"Año 2019","Marzo","Galicia","Ourense","26.0","21.0","5.0"
"Año 2019","Marzo","Galicia","Pontevedra","79.0","59.0","20.0"
"Año 2019","Marzo","Comunidad de Madrid","Madrid","1577.0","1355.0","222.0"
"Año 2019","Marzo","Región de Murcia","Murcia","125.0","88.0","37.0"
"Año 2019","Marzo","Comunidad Foral de Navarra","Navarra","57.0","39.0","18.0"
"Año 2019","Marzo","País Vasco","Araba/Álava","13.0","12.0","1.0"
"Año 2019","Marzo","País Vasco","Bizkaia","217.0","193.0","24.0"
"Año 2019","Marzo","País Vasco","Gipuzkoa","49.0","44.0","5.0"
"Año 2019","Marzo","La Rioja","La Rioja","20.0","16.0","4.0"
"Año 2019","Marzo","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2019","Marzo","Melilla","Melilla","0.0","0.0","0.0"
"Año 2019","Abril","Andalucía","Almería","257.0","162.0","95.0"
"Año 2019","Abril","Andalucía","Cádiz","178.0","146.0","32.0"
"Año 2019","Abril","Andalucía","Córdoba","180.0","158.0","22.0"
"Año 2019","Abril","Andalucía","Granada","224.0","192.0","32.0"
"Año 2019","Abril","Andalucía","Huelva","62.0","48.0","14.0"
"Año 2019","Abril","Andalucía","Jaén","252.0","191.0","61.0"
"Año 2019","Abril","Andalucía","Málaga","338.0","289.0","49.0"
"Año 2019","Abril","Andalucía","Sevilla","206.0","174.0","32.0"
"Año 2019","Abril","Aragón","Huesca","14.0","10.0","4.0"
"Año 2019","Abril","Aragón","Teruel","26.0","22.0","4.0"
"Año 2019","Abril","Aragón","Zaragoza","109.0","85.0","24.0"
"Año 2019","Abril","Principado de Asturias","Asturias","147.0","129.0","18.0"
"Año 2019","Abril","Illes Balears","Illes Balears","94.0","81.0","13.0"
"Año 2019","Abril","Canarias","Las Palmas","135.0","101.0","34.0"
"Año 2019","Abril","Canarias","Santa Cruz de Tenerife","184.0","156.0","28.0"
"Año 2019","Abril","Cantabria","Cantabria","153.0","138.0","15.0"
"Año 2019","Abril","Castilla y León","Ávila","25.0","18.0","7.0"
"Año 2019","Abril","Castilla y León","Burgos","12.0","8.0","4.0"
"Año 2019","Abril","Castilla y León","León","53.0","40.0","13.0"
"Año 2019","Abril","Castilla y León","Palencia","36.0","28.0","8.0"
"Año 2019","Abril","Castilla y León","Salamanca","23.0","18.0","5.0"
"Año 2019","Abril","Castilla y León","Segovia","49.0","39.0","10.0"
"Año 2019","Abril","Castilla y León","Soria","48.0","37.0","11.0"
"Año 2019","Abril","Castilla y León","Valladolid","14.0","13.0","1.0"
"Año 2019","Abril","Castilla y León","Zamora","1.0","1.0","0.0"
"Año 2019","Abril","Castilla-La Mancha","Albacete","29.0","19.0","10.0"
"Año 2019","Abril","Castilla-La Mancha","Ciudad Real","112.0","84.0","28.0"
"Año 2019","Abril","Castilla-La Mancha","Cuenca","4.0","3.0","1.0"
"Año 2019","Abril","Castilla-La Mancha","Guadalajara","61.0","46.0","15.0"
"Año 2019","Abril","Castilla-La Mancha","Toledo","95.0","66.0","29.0"
"Año 2019","Abril","Cataluña","Barcelona","147.0","117.0","30.0"
"Año 2019","Abril","Cataluña","Girona","33.0","25.0","8.0"
"Año 2019","Abril","Cataluña","Lleida","19.0","17.0","2.0"
"Año 2019","Abril","Cataluña","Tarragona","84.0","72.0","12.0"
"Año 2019","Abril","Comunitat Valenciana","Alicante/Alacant","226.0","185.0","41.0"
"Año 2019","Abril","Comunitat Valenciana","Castellón/Castelló","61.0","43.0","18.0"
"Año 2019","Abril","Comunitat Valenciana","Valencia/València","484.0","369.0","115.0"
"Año 2019","Abril","Extremadura","Badajoz","41.0","35.0","6.0"
"Año 2019","Abril","Extremadura","Cáceres","28.0","20.0","8.0"
"Año 2019","Abril","Galicia","A Coruña","43.0","36.0","7.0"
"Año 2019","Abril","Galicia","Lugo","20.0","16.0","4.0"
"Año 2019","Abril","Galicia","Ourense","26.0","22.0","4.0"
"Año 2019","Abril","Galicia","Pontevedra","80.0","59.0","21.0"
"Año 2019","Abril","Comunidad de Madrid","Madrid","1593.0","1373.0","220.0"
"Año 2019","Abril","Región de Murcia","Murcia","125.0","92.0","33.0"
"Año 2019","Abril","Comunidad Foral de Navarra","Navarra","58.0","39.0","19.0"
"Año 2019","Abril","País Vasco","Araba/Álava","13.0","12.0","1.0"
"Año 2019","Abril","País Vasco","Bizkaia","218.0","194.0","24.0"
"Año 2019","Abril","País Vasco","Gipuzkoa","49.0","44.0","5.0"
"Año 2019","Abril","La Rioja","La Rioja","20.0","16.0","4.0"
"Año 2019","Abril","Ceuta","Ceuta","1.0","0.0","1.0"
"Año 2019","Abril","Melilla","Melilla","0.0","0.0","0.0"
"Año 2019","Mayo","Andalucía","Almería","263.0","168.0","95.0"
"Año 2019","Mayo","Andalucía","Cádiz","182.0","148.0","34.0"
"Año 2019","Mayo","Andalucía","Córdoba","182.0","159.0","23.0"
"Año 2019","Mayo","Andalucía","Granada","226.0","196.0","30.0"
"Año 2019","Mayo","Andalucía","Huelva","62.0","48.0","14.0"
"Año 2019","Mayo","Andalucía","Jaén","260.0","197.0","63.0"
"Año 2019","Mayo","Andalucía","Málaga","342.0","293.0","49.0"
"Año 2019","Mayo","Andalucía","Sevilla","208.0","178.0","30.0"
"Año 2019","Mayo","Aragón","Huesca","14.0","11.0","3.0"
"Año 2019","Mayo","Aragón","Teruel","26.0","22.0","4.0"
"Año 2019","Mayo","Aragón","Zaragoza","113.0","86.0","27.0"
"Año 2019","Mayo","Principado de Asturias","Asturias","149.0","129.0","20.0"
"Año 2019","Mayo","Illes Balears","Illes Balears","97.0","81.0","16.0"
"Año 2019","Mayo","Canarias","Las Palmas","139.0","103.0","36.0"
"Año 2019","Mayo","Canarias","Santa Cruz de Tenerife","187.0","157.0","30.0"
"Año 2019","Mayo","Cantabria","Cantabria","153.0","138.0","15.0"
"Año 2019","Mayo","Castilla y León","Ávila","27.0","18.0","9.0"
